Stand,Age,Plot,Sub-plot (old system),subplot,Species,Current Tag #,Previous Tag #s,Date measured,dbh.cm,BA.m2
C6,Mid-aged,4,f,B3,PC,1168,490,4-Aug-11,,0
C6,Mid-aged,4,f,B3,YB,8866,486,4-Aug-11,17,226.9800654
C6,Mid-aged,4,f,B3,RM,8867,480,4-Aug-11,26.4,547.3910946
C6,Mid-aged,4,,B3,RM,2795,,4-Aug-11,10.8,91.60884022
C6,Mid-aged,4,d,C1,PC,455,,4-Aug-11,12.4,120.7628195
C6,Mid-aged,4,g,C1,YB,925,,4-Aug-11,14,153.9380374
C6,Mid-aged,4,g,C1,BE,927,,4-Aug-11,12.1,114.9901431
C6,Mid-aged,4,g,C1,WB,929,,4-Aug-11,,0
C6,Mid-aged,4,g,C1,YB,931,,4-Aug-11,19,283.5287322
C6,Mid-aged,4,g,C1,YB,932,,4-Aug-11,20.2,320.4738611
C6,Mid-aged,4,g,C1,YB,933,,4-Aug-11,,0
C6,Mid-aged,4,g,C1,YB,934,,4-Aug-11,19.9,311.0255214
C6,Mid-aged,4,g,C1,PC,935,,4-Aug-11,,0
C6,Mid-aged,4,g,C1,RM,8859,930,4-Aug-11,15.7,193.59279
C6,Mid-aged,4,g,C1,YB,8860,926,4-Aug-11,19,283.5287322
C6,Mid-aged,4,,C1,WB,,,4-Aug-11,,0
C6,Mid-aged,4,,C1,YB,2539,,4-Aug-11,10.2,81.71282353
C6,Mid-aged,4,h,C2,WB,912,,4-Aug-11,13.3,138.9290788
C6,Mid-aged,4,h,C2,WB,913,,4-Aug-11,19.1,286.5210991
C6,Mid-aged,4,h,C2,WB,914,,4-Aug-11,13.5,143.1388128
C6,Mid-aged,4,h,C2,WB,915,,4-Aug-11,,0
C6,Mid-aged,4,h,C2,RM,916,,4-Aug-11,,0
C6,Mid-aged,4,h,C2,PC,917,,4-Aug-11,,0
C6,Mid-aged,4,h,C2,WB,918,,4-Aug-11,,0
C6,Mid-aged,4,h,C2,WB,919,,4-Aug-11,16.3,208.6724345
C6,Mid-aged,4,h,C2,WB,920,,4-Aug-11,12,113.0973336
C6,Mid-aged,4,h,C2,WB,921,,4-Aug-11,14.2,158.367683
C6,Mid-aged,4,h,C2,WB,923,,4-Aug-11,,0
C6,Mid-aged,4,h,C2,BE,924,,4-Aug-11,20.3,323.6547236
C6,Mid-aged,4,g,C2,WB,928,,4-Aug-11,14,153.9380374
C6,Mid-aged,4,,C2,WB,1164,,4-Aug-11,11.4,102.0703436
C6,Mid-aged,4,g,C2,YB,8856,,4-Aug-11,13.1,134.7821765
C6,Mid-aged,4,h,C2,SM,8857,922,4-Aug-11,15.4,186.2650253
C6,Mid-aged,4,h,C2,BE,8858,,4-Aug-11,13.1,134.7821765
C6,Mid-aged,4,i,C3,RM,492,,4-Aug-11,,0
C6,Mid-aged,4,i,C3,RM,493,,4-Aug-11,28.5,637.9396473
C6,Mid-aged,4,i,C3,RM,494,,4-Aug-11,12.4,120.7628195
C6,Mid-aged,4,i,C3,SM,496,,4-Aug-11,12.9,130.6981061
C6,Mid-aged,4,i,C3,BE,497,,4-Aug-11,20,314.15926
C6,Mid-aged,4,i,C3,BE,498,,4-Aug-11,12.8,128.6796329
C6,Mid-aged,4,i,C3,RM,499,,4-Aug-11,19.7,304.805168
C6,Mid-aged,4,i,C3,YB,901,,4-Aug-11,14,153.9380374
C6,Mid-aged,4,i,C3,RM,902,,4-Aug-11,19.2,289.529174
C6,Mid-aged,4,i,C3,RM,903,,4-Aug-11,25.1,494.8086885
C6,Mid-aged,4,i,C3,WB,904,,4-Aug-11,24.7,479.1635573
C6,Mid-aged,4,i,C3,WB,905,,4-Aug-11,,0
C6,Mid-aged,4,i,C3,PC,906,,4-Aug-11,,0
C6,Mid-aged,4,i,C3,YB,907,,4-Aug-11,14.1,156.1450062
C6,Mid-aged,4,i,C3,YB,908,,4-Aug-11,,0
C6,Mid-aged,4,i,C3,RM,909,,4-Aug-11,,0
C6,Mid-aged,4,i,C3,YB,910,,4-Aug-11,24.5,471.4352395
C6,Mid-aged,4,,C3,YB,1162,,4-Aug-11,10.2,81.71282353
C6,Mid-aged,4,i,C3,RM,8854,495,4-Aug-11,22.5,397.6078134
C6,Mid-aged,4,i,C3,RM,8855,500,4-Aug-11,16.3,208.6724345
C6,Mid-aged,4,,Buffer,WB,1083,,Summer-2015,19,283.5287322
C6,Mid-aged,4,,Buffer,WB,1085,,Summer-2015,23.1,419.0963068
C6,Mid-aged,5,a,A1,ASH,566,,6-Aug-11,16.8,221.6707739
C6,Mid-aged,5,a,A1,WB,567,,6-Aug-11,17.3,235.0618123
C6,Mid-aged,5,a,A1,RM,568,,6-Aug-11,13.6,145.2672418
C6,Mid-aged,5,a,A1,RM,569,,6-Aug-11,23.3,426.3848017
C6,Mid-aged,5,a,A1,RM,570,,6-Aug-11,20.6,333.2915589
C6,Mid-aged,5,a,A1,YB,571,,6-Aug-11,21.7,369.8361349
C6,Mid-aged,5,a,A1,ASH,572,,6-Aug-11,24.5,471.4352395
C6,Mid-aged,5,a,A1,RM,573,,6-Aug-11,15.1,179.0786322
C6,Mid-aged,5,a,A1,YB,574,,6-Aug-11,26.2,539.1287061
C6,Mid-aged,5,a,A1,YB,575,,6-Aug-11,22.2,387.0756242
C6,Mid-aged,5,d,A1,YB,576,,6-Aug-11,22.6,401.1499591
C6,Mid-aged,5,b,A2,YB,565,,6-Aug-11,11.4,102.0703436
C6,Mid-aged,5,b,A2,WB,577,,6-Aug-11,19.6,301.7185533
C6,Mid-aged,5,b,A2,WB,578,,6-Aug-11,17.6,243.2849309
C6,Mid-aged,5,b,A2,PC,579,,6-Aug-11,15.3,183.8538529
C6,Mid-aged,5,b,A2,BE,580,,6-Aug-11,19,283.5287322
C6,Mid-aged,5,b,A2,BE,581,,6-Aug-11,14.3,160.6060677
C6,Mid-aged,5,b,A2,YB,582,,6-Aug-11,14,153.9380374
C6,Mid-aged,5,b,A2,YB,583,,6-Aug-11,15.1,179.0786322
C6,Mid-aged,5,b,A2,YB,584,,6-Aug-11,11.7,107.5131528
C6,Mid-aged,5,b,A2,YB,585,,6-Aug-11,12.6,124.6898103
C6,Mid-aged,5,b,A2,ASH,586,,6-Aug-11,23.7,441.1502869
C6,Mid-aged,5,b,A2,ASH,587,,6-Aug-11,19.1,286.5210991
C6,Mid-aged,5,b,A2,YB,599,,6-Aug-11,12,113.0973336
C6,Mid-aged,5,,A2,PC,,,6-Aug-11,,0
C6,Mid-aged,5,,A2,PC,,,6-Aug-11,,0
C6,Mid-aged,5,c,A3,RM,564,,6-Aug-11,23.4,430.052611
C6,Mid-aged,5,c,A3,BE,588,,6-Aug-11,26.6,555.716315
C6,Mid-aged,5,c,A3,YB,589,,6-Aug-11,14.8,172.0336108
C6,Mid-aged,5,c,A3,YB,590,,6-Aug-11,14.4,162.8601604
C6,Mid-aged,5,c,A3,SM,591,,6-Aug-11,17.1,229.658273
C6,Mid-aged,5,c,A3,ASH,592,,6-Aug-11,15.8,196.0667942
C6,Mid-aged,5,c,A3,ASH,593,,6-Aug-11,20.1,317.3087066
C6,Mid-aged,5,c,A3,BE,594,,6-Aug-11,9.9,76.97687268
C6,Mid-aged,5,c,A3,SM,595,,6-Aug-11,21,346.3605842
C6,Mid-aged,5,c,A3,SM,596,,6-Aug-11,18.9,280.5520732
C6,Mid-aged,5,c,A3,YB,597,,6-Aug-11,11.5,103.8689053
C6,Mid-aged,5,c,A3,YB,598,,6-Aug-11,14.5,165.129961
C6,Mid-aged,5,c,A3,BE,600,,6-Aug-11,13.2,136.8477737
C6,Mid-aged,5,c,A3,YB,801,,6-Aug-11,11,95.03317615
C6,Mid-aged,5,c,A3,YB,802,,6-Aug-11,17.1,229.658273
C6,Mid-aged,5,,A3,BE,,,6-Aug-11,,0
C6,Mid-aged,5,,A3,RM,1094,,6-Aug-11,11.6,105.6831751
C6,Mid-aged,5,d,B1,WB,828,,6-Aug-11,22,380.1327046
C6,Mid-aged,5,d,B1,WB,829,,6-Aug-11,18.9,280.5520732
C6,Mid-aged,5,d,B1,BE,830,,6-Aug-11,14.8,172.0336108
C6,Mid-aged,5,d,B1,BE,831,,6-Aug-11,16,201.0619264
C6,Mid-aged,5,d,B1,PC,832,,6-Aug-11,11.9,111.220232
C6,Mid-aged,5,d,B1,BE,833,,6-Aug-11,11.9,111.220232
C6,Mid-aged,5,d,B1,BE,834,,6-Aug-11,18.6,271.716344
C6,Mid-aged,5,d,B1,BE,835,,6-Aug-11,18.8,277.5911221
C6,Mid-aged,5,,B1,BE,,,6-Aug-11,,0
C6,Mid-aged,5,,B2,HEM,819,,6-Aug-11,,0
C6,Mid-aged,5,e,B2,PC,820,,6-Aug-11,16.6,216.4243142
C6,Mid-aged,5,e,B2,ASH,821,,6-Aug-11,17.3,235.0618123
C6,Mid-aged,5,e,B2,PC,822,,6-Aug-11,,0
C6,Mid-aged,5,e,B2,RM,823,,6-Aug-11,19.2,289.529174
C6,Mid-aged,5,e,B2,BE,824,,6-Aug-11,24.1,456.1670995
C6,Mid-aged,5,e,B2,PC,825,,6-Aug-11,11.3,100.2874898
C6,Mid-aged,5,e,B2,WB,826,,6-Aug-11,23.4,430.052611
C6,Mid-aged,5,e,B2,WB,827,,6-Aug-11,16,201.0619264
C6,Mid-aged,5,,B2,PC,1081,,6-Aug-11,11.6,105.6831751
C6,Mid-aged,5,,B2,YB,1082,,6-Aug-11,17.3,235.0618123
C6,Mid-aged,5,,B2,PC,,,6-Aug-11,,0
C6,Mid-aged,5,,B2,PC,,,6-Aug-11,,0
C6,Mid-aged,5,,B2,PC,1063,,6-Aug-11,13.8,149.5712237
C6,Mid-aged,5,f,B3,BE,803,,6-Aug-11,13.3,138.9290788
C6,Mid-aged,5,f,B3,ASH,804,,6-Aug-11,14.8,172.0336108
C6,Mid-aged,5,f,B3,RM,805,,6-Aug-11,21.8,373.2526168
C6,Mid-aged,5,f,B3,RM,806,,6-Aug-11,28.5,637.9396473
C6,Mid-aged,5,f,B3,RM,807,,6-Aug-11,15.1,179.0786322
C6,Mid-aged,5,f,B3,RM,808,,6-Aug-11,18.2,260.1552832
C6,Mid-aged,5,f,B3,RM,809,,6-Aug-11,17.9,251.6494212
C6,Mid-aged,5,f,B3,RM,810,,6-Aug-11,20.3,323.6547236
C6,Mid-aged,5,f,B3,RM,811,,6-Aug-11,23.3,426.3848017
C6,Mid-aged,5,f,B3,RM,812,,6-Aug-11,15.5,188.6919055
C6,Mid-aged,5,f,B3,RM,813,,6-Aug-11,12.9,130.6981061
C6,Mid-aged,5,f,B3,YB,814,,6-Aug-11,11.1,96.76890606
C6,Mid-aged,5,f,B3,YB,815,,6-Aug-11,17.2,232.3521887
C6,Mid-aged,5,f,B3,YB,816,,6-Aug-11,15.2,181.4583886
C6,Mid-aged,5,f,B3,YB,817,,6-Aug-11,20.5,330.0635725
C6,Mid-aged,5,f,B3,ASH,818,,6-Aug-11,21.1,349.6671104
C6,Mid-aged,5,f,B3,HEM,819,,6-Aug-11,35.5,989.7980185
C6,Mid-aged,5,,B3,PC,,,6-Aug-11,,0
C6,Mid-aged,5,,B3,WB,,,6-Aug-11,,0
C6,Mid-aged,5,g,C1,WB,837,,6-Aug-11,19.7,304.805168
C6,Mid-aged,5,g,C1,BE,838,,6-Aug-11,,0
C6,Mid-aged,5,g,C1,WB,839,,6-Aug-11,13.8,149.5712237
C6,Mid-aged,5,g,C1,ASH,840,,6-Aug-11,25.5,510.705147
C6,Mid-aged,5,g,C1,ASH,841,,6-Aug-11,15.7,193.59279
C6,Mid-aged,5,g,C1,ASH,842,,6-Aug-11,26.9,568.3219553
C6,Mid-aged,5,g,C1,ASH,843,,6-Aug-11,27.6,598.2848947
C6,Mid-aged,5,g,C1,ASH,844,,6-Aug-11,34.9,956.6228007
C6,Mid-aged,5,g,C1,YB,845,,6-Aug-11,13.8,149.5712237
C6,Mid-aged,5,,C1,ASH,1083,,6-Aug-11,10.3,83.32288973
C6,Mid-aged,5,d,C1,BE,836,,6-Aug-11,19.3,292.5529569
C6,Mid-aged,5,,C1,BE,538,,6-Aug-11,13.4,141.0260918
C6,Mid-aged,5,h,C2,ASH,846,,6-Aug-11,32.5,829.5767959
C6,Mid-aged,5,h,C2,WB,847,,6-Aug-11,20.5,330.0635725
C6,Mid-aged,5,h,C2,SM,848,,6-Aug-11,18.3,263.0219865
C6,Mid-aged,5,h,C2,STM,849,,6-Aug-11,,0
C6,Mid-aged,5,h,C2,WB,850,,6-Aug-11,17.3,235.0618123
C6,Mid-aged,5,h,C2,YB,851,,6-Aug-11,18,254.4690006
C6,Mid-aged,5,,C2,BE,1070,,6-Aug-11,14.2,158.367683
C6,Mid-aged,5,,C2,BE,1084,,6-Aug-11,13.3,138.9290788
C6,Mid-aged,5,,C2,PC,,,6-Aug-11,,0
C6,Mid-aged,5,,C2,YB,,,6-Aug-11,,0
C6,Mid-aged,5,,C2,BE,2783,,6-Aug-11,10.5,86.59014604
C6,Mid-aged,5,,C2,BE,2778,,6-Aug-11,10.5,86.59014604
C6,Mid-aged,5,i,C3,BE,852,,6-Aug-11,27.2,581.0689673
C6,Mid-aged,5,i,C3,STM,853,,6-Aug-11,,0
C6,Mid-aged,5,i,C3,YB,854,,6-Aug-11,27.9,611.3617739
C6,Mid-aged,5,i,C3,YB,855,,6-Aug-11,,0
C6,Mid-aged,5,i,C3,RM,856,,6-Aug-11,20.9,343.0697659
C6,Mid-aged,5,i,C3,YB,857,,6-Aug-11,11.5,103.8689053
C6,Mid-aged,5,i,C3,YB,858,,6-Aug-11,13,132.7322874
C6,Mid-aged,5,i,C3,YB,859,,6-Aug-11,11.4,102.0703436
C6,Mid-aged,5,i,C3,BE,860,,6-Aug-11,17,226.9800654
C6,Mid-aged,5,,C3,STM,1079,,6-Aug-11,,0
C7,Old,1,a,A1,BE,264,,2-Aug-11,11.2,98.52034394
C7,Old,1,a,A1,BE,586,,2-Aug-11,36.4,1040.621133
C7,Old,1,a,A1,BE,587,,2-Aug-11,16.4,211.2406864
C7,Old,1,b,A1,BE,590,,2-Aug-11,43.8,1506.739227
C7,Old,1,,A1,BE,1016,,2-Aug-11,10.7,89.92023419
C7,Old,1,b,A2,SM,2087,591,2-Aug-11,35.3,978.6767807
C7,Old,1,b,A2,BE,592,,2-Aug-11,18.3,263.0219865
C7,Old,1,b,A2,BE,593,,2-Aug-11,34.3,924.0130695
C7,Old,1,b,A2,SM,594,,2-Aug-11,26,530.9291494
C7,Old,1,b,A2,BE,596,,2-Aug-11,,0
C7,Old,1,b,A2,BE,597,,2-Aug-11,43.2,1465.741443
C7,Old,1,b,A2,SM,820,,2-Aug-11,11,95.03317615
C7,Old,1,b,A3,SM,595,,2-Aug-11,36.3,1034.911288
C7,Old,1,c,A3,SM,598,,2-Aug-11,11.4,102.0703436
C7,Old,1,c,A3,SM,599,,2-Aug-11,10.7,89.92023419
C7,Old,1,c,A3,SM,600,,2-Aug-11,34.4,929.4087548
C7,Old,1,c,A3,YB,601,,2-Aug-11,22.9,411.8706438
C7,Old,1,a,B1,BE,588,,2-Aug-11,13.1,134.7821765
C7,Old,1,a,B1,YB,589,,2-Aug-11,32.4,824.4795619
C7,Old,1,d,B1,BE,611,,2-Aug-11,,0
C7,Old,1,d,B1,BE,612,,2-Aug-11,22.4,394.0813757
C7,Old,1,d,B1,BE,613,,2-Aug-11,26.5,551.5458508
C7,Old,1,d,B1,BE,614,,2-Aug-11,30.2,716.3145287
C7,Old,1,d,B1,BE,615,,2-Aug-11,18.1,257.3042879
C7,Old,1,d,B1,STM,616,,2-Aug-11,,0
C7,Old,1,d,B1,SM,617,,2-Aug-11,31,754.7676222
C7,Old,1,e,B2,BE,189,,2-Aug-11,15.9,198.5565063
C7,Old,1,e,B2,BE,606,,2-Aug-11,45.9,1654.684676
C7,Old,1,e,B2,BE,607,,2-Aug-11,37,1075.210067
C7,Old,1,e,B2,BE,608,,2-Aug-11,34.2,918.6330922
C7,Old,1,e,B2,YB,610,,2-Aug-11,17.1,229.658273
C7,Old,1,f,B3,SM,198,,2-Aug-11,10.4,84.9486639
C7,Old,1,f,B3,WB,602,,2-Aug-11,,0
C7,Old,1,f,B3,BE,603,,2-Aug-11,41.4,1346.141013
C7,Old,1,f,B3,BE,604,,2-Aug-11,15.7,193.59279
C7,Old,1,f,B3,BE,605,,2-Aug-11,12.3,118.8228861
C7,Old,1,,B3,SM,1096,1015,2-Aug-11,54,2290.221005
C7,Old,1,,B3,BE,1014,,2-Aug-11,12.2,116.8986606
C7,Old,1,g,C1,BE,618,,2-Aug-11,13.7,147.4113788
C7,Old,1,g,C1,YB,619,,2-Aug-11,29.2,669.6618786
C7,Old,1,g,C1,SM,620,,2-Aug-11,15,176.7145838
C7,Old,1,g,C1,BE,621,,2-Aug-11,14.4,162.8601604
C7,Old,1,g,C1,BE,622,,2-Aug-11,31,754.7676222
C7,Old,1,g,C1,BE,623,,2-Aug-11,16.8,221.6707739
C7,Old,1,,C1,BE,,,2-Aug-11,,0
C7,Old,1,e,C2,SM,609,,2-Aug-11,42.6,1425.309147
C7,Old,1,h,C2,SM,624,,2-Aug-11,38.7,1176.282955
C7,Old,1,h,C2,HEM,625,,2-Aug-11,14.9,174.3662433
C7,Old,1,h,C2,BE,626,,2-Aug-11,21.2,352.9893445
C7,Old,1,h,C2,BE,627,,2-Aug-11,29.3,674.2564578
C7,Old,1,h,C2,BE,628,,2-Aug-11,11.7,107.5131528
C7,Old,1,h,C2,BE,629,,2-Aug-11,15.8,196.0667942
C7,Old,1,h,C2,BE,630,,2-Aug-11,25,490.8738438
C7,Old,1,h,C2,BE,631,,2-Aug-11,22.2,387.0756242
C7,Old,1,h,C2,BE,632,,2-Aug-11,,0
C7,Old,1,h,C2,BE,633,,2-Aug-11,22.4,394.0813757
C7,Old,1,i,C3,BE,634,,2-Aug-11,,0
C7,Old,1,i,C3,BE,2091,635,2-Aug-11,26.9,568.3219553
C7,Old,1,i,C3,BE,636,,2-Aug-11,11,95.03317615
C7,Old,1,i,C3,BE,637,,2-Aug-11,23.7,441.1502869
C7,Old,1,i,C3,BE,638,,2-Aug-11,17.1,229.658273
C7,Old,1,i,C3,WB,639,,2-Aug-11,,0
C7,Old,1,i,C3,WB,640,,2-Aug-11,,0
C7,Old,1,i,C3,BE,641,,2-Aug-11,12.2,116.8986606
C7,Old,1,i,C3,BE,944,,2-Aug-11,11.5,103.8689053
C7,Old,2,a,A1,BE,529,,2-Aug-11,21.5,363.0502948
C7,Old,2,a,A1,BE,530,,2-Aug-11,42.9,1445.454609
C7,Old,2,b,A2,BE,524,,2-Aug-11,15.2,181.4583886
C7,Old,2,b,A2,BE,525,,2-Aug-11,23.6,437.4353536
C7,Old,2,b,A2,BE,526,,2-Aug-11,,0
C7,Old,2,b,A2,BE,527,,2-Aug-11,45.2,1604.599836
C7,Old,2,b,A2,BE,528,,2-Aug-11,12.9,130.6981061
C7,Old,2,b,A2,BE,998,,2-Aug-11,11.6,105.6831751
C7,Old,2,,A2,BE,,,2-Aug-11,,0
C7,Old,2,,A2,BE,1019,,2-Aug-11,25.3,502.7255018
C7,Old,2,,A2,SM,1017,,2-Aug-11,10,78.539815
C7,Old,2,c,A3,SM,501,,2-Aug-11,15.4,186.2650253
C7,Old,2,c,A3,ASH,502,,2-Aug-11,39.8,1244.102086
C7,Old,2,c,A3,BE,503,,2-Aug-11,41.6,1359.178622
C7,Old,2,c,A3,ASH,1300,504,2-Aug-11,31.3,769.4467136
C7,Old,2,c,A3,SM,505,,2-Aug-11,29,660.5198442
C7,Old,2,c,A3,BE,506,,2-Aug-11,12.1,114.9901431
C7,Old,2,d,B1,SM,2093,533,2-Aug-11,28.7,646.9246022
C7,Old,2,d,B1,BE,808,531,2-Aug-11,29.1,665.0830074
C7,Old,2,d,B1,BE,2090,853,2-Aug-11,18.1,257.3042879
C7,Old,2,e,B2,BE,518,,2-Aug-11,50.6,2010.902007
C7,Old,2,e,B2,BE,519,,2-Aug-11,16.3,208.6724345
C7,Old,2,e,B2,BE,520,,2-Aug-11,20.1,317.3087066
C7,Old,2,e,B2,BE,521,,2-Aug-11,32.5,829.5767959
C7,Old,2,e,B2,BE,522,,2-Aug-11,47.4,1764.601147
C7,Old,2,e,B2,BE,523,,2-Aug-11,43.8,1506.739227
C7,Old,2,f,B3,ASH,507,,2-Aug-11,36.5,1046.346685
C7,Old,2,f,B3,BE,508,,2-Aug-11,18,254.4690006
C7,Old,2,f,B3,BE,510,,2-Aug-11,,0
C7,Old,2,f,B3,BE,1299,509,2-Aug-11,41,1320.25429
C7,Old,2,,B3,SM,,,2-Aug-11,,0
C7,Old,2,,B3,BE,1022,,2-Aug-11,10,78.539815
C7,Old,2,g,C1,BE,534,,2-Aug-11,32.2,814.3322178
C7,Old,2,g,C1,SM,535,,2-Aug-11,40.4,1281.895445
C7,Old,2,g,C1,ASH,536,,2-Aug-11,27.3,585.3493872
C7,Old,2,,C1,BE,1298,,2-Aug-11,11.5,103.8689053
C7,Old,2,h,C2,BE,204,,2-Aug-11,,0
C7,Old,2,h,C2,YB,517,,2-Aug-11,17.1,229.658273
C7,Old,2,h,C2,BE,975,515,2-Aug-11,20.5,330.0635725
C7,Old,2,h,C2,SM,1297,516,2-Aug-11,49.3,1908.90235
C7,Old,2,i,C3,ASH,511,,2-Aug-11,21.3,356.3272867
C7,Old,2,i,C3,ASH,2094,512,2-Aug-11,13.2,136.8477737
C7,Old,2,i,C3,BE,1018,513,2-Aug-11,33.2,865.6972569
C7,Old,2,i,C3,BE,2092,514,2-Aug-11,30,706.858335
C7,Old,3,a,A1,BE,581,,2-Aug-11,,0
C7,Old,3,a,A1,BE,582,,2-Aug-11,29,660.5198442
C7,Old,3,a,A1,BE,583,,2-Aug-11,21,346.3605842
C7,Old,3,a,A1,SM,584,,2-Aug-11,48.7,1862.720938
C7,Old,3,a,A1,BE,585,,2-Aug-11,17.9,251.6494212
C7,Old,3,b,A2,BE,553,,2-Aug-11,36.4,1040.621133
C7,Old,3,b,A2,BE,554,,2-Aug-11,29.4,678.8667449
C7,Old,3,b,A2,SM,555,,2-Aug-11,46.6,1705.539207
C7,Old,3,b,A2,BE,556,,2-Aug-11,47.8,1794.509109
C7,Old,3,,A2,BE,1029,,2-Aug-11,11.1,96.76890606
C7,Old,3,c,A3,BE,548,,2-Aug-11,24.9,486.954707
C7,Old,3,c,A3,BE,549,,2-Aug-11,23,415.4756214
C7,Old,3,c,A3,BE,551,,2-Aug-11,15,176.7145838
C7,Old,3,c,A3,BE,552,,2-Aug-11,13.4,141.0260918
C7,Old,3,c,A3,HEM,1090,550,2-Aug-11,75,4417.864594
C7,Old,3,d,B1,BE,576,,2-Aug-11,11.5,103.8689053
C7,Old,3,d,B1,HEM,577,,2-Aug-11,21.4,359.6809368
C7,Old,3,d,B1,BE,578,,2-Aug-11,,0
C7,Old,3,d,B1,BE,579,,2-Aug-11,,0
C7,Old,3,d,B1,RM,580,,2-Aug-11,,0
C7,Old,3,e,B2,BE,557,,2-Aug-11,22.3,390.570646
C7,Old,3,e,B2,BE,558,,2-Aug-11,31,754.7676222
C7,Old,3,e,B2,BE,559,,2-Aug-11,19.3,292.5529569
C7,Old,3,e,B2,SM,560,,2-Aug-11,24.9,486.954707
C7,Old,3,e,B2,SM,561,,2-Aug-11,60.1,2836.865972
C7,Old,3,,B2,BE,1028,,2-Aug-11,10.1,80.11846528
C7,Old,3,,B2,BE,1027,,2-Aug-11,10,78.539815
C7,Old,3,f,B3,WB,543,,2-Aug-11,,0
C7,Old,3,f,B3,BE,545,,2-Aug-11,15.3,183.8538529
C7,Old,3,f,B3,YB,546,,2-Aug-11,40.6,1294.618895
C7,Old,3,f,B3,BE,547,,2-Aug-11,12.5,122.7184609
C7,Old,3,f,B3,SM,695,544,2-Aug-11,39.9,1250.361709
C7,Old,3,f,B3,BE,1093,542,2-Aug-11,25,490.8738438
C7,Old,3,g,C1,BE,283,573,2-Aug-11,19.5,298.6476465
C7,Old,3,g,C1,SM,571,,2-Aug-11,64.5,3267.452654
C7,Old,3,g,C1,YB,572,,2-Aug-11,24,452.3893344
C7,Old,3,g,C1,YB,574,,2-Aug-11,36,1017.876002
C7,Old,3,g,C1,BE,575,,2-Aug-11,24.7,479.1635573
C7,Old,3,,C1,BE,1023,,2-Aug-11,10,78.539815
C7,Old,3,h,C2,WB,562,,2-Aug-11,,0
C7,Old,3,h,C2,BE,563,,2-Aug-11,15,176.7145838
C7,Old,3,h,C2,BE,564,,2-Aug-11,17.2,232.3521887
C7,Old,3,h,C2,YB,565,,2-Aug-11,,0
C7,Old,3,h,C2,BE,566,,2-Aug-11,31.5,779.3113143
C7,Old,3,h,C2,BE,568,,2-Aug-11,15.8,196.0667942
C7,Old,3,h,C2,WB,569,,2-Aug-11,,0
C7,Old,3,h,C2,BE,570,,2-Aug-11,16.6,216.4243142
C7,Old,3,h,C2,BE,810,567,2-Aug-11,30.8,745.060101
C7,Old,3,i,C3,BE,537,,2-Aug-11,30.3,721.0661875
C7,Old,3,i,C3,BE,538,,2-Aug-11,,0
C7,Old,3,i,C3,YB,539,,2-Aug-11,42.9,1445.454609
C7,Old,3,i,C3,YB,540,,2-Aug-11,,0
C7,Old,3,i,C3,HEM,541,,2-Aug-11,14.2,158.367683
C7,Old,3,,C3,BE,1025,,2-Aug-11,11.7,107.5131528
C7,Old,3,,C3,BE,1026,,2-Aug-11,10.5,86.59014604
C7,Old,4,a,A1,BE,274,429,2-Aug-11,21.5,363.0502948
C7,Old,4,a,A1,BE,428,,2-Aug-11,15.4,186.2650253
C7,Old,4,a,A1,SM,431,,2-Aug-11,21.8,373.2526168
C7,Old,4,a,A1,BE,432,,2-Aug-11,18.9,280.5520732
C7,Old,4,a,A1,BE,433,,2-Aug-11,16.3,208.6724345
C7,Old,4,a,A1,YB,434,,2-Aug-11,38.2,1146.084396
C7,Old,4,a,A1,BE,435,,2-Aug-11,10.8,91.60884022
C7,Old,4,a,A1,BE,574,430,2-Aug-11,33.2,865.6972569
C7,Old,4,,A1,BE,1100,,2-Aug-11,33.3,870.9201546
C7,Old,4,b,A2,BE,143,440,2-Aug-11,18.1,257.3042879
C7,Old,4,b,A2,BE,438,,2-Aug-11,17.8,248.8455498
C7,Old,4,b,A2,BE,439,,2-Aug-11,24.2,459.9605726
C7,Old,4,b,A2,BE,441,,2-Aug-11,31.3,769.4467136
C7,Old,4,b,A2,BE,516,443,2-Aug-11,19,283.5287322
C7,Old,4,b,A2,BE,1097,442,2-Aug-11,20,314.15926
C7,Old,4,b,A2,BE,1098,"437, 562",2-Aug-11,45.6,1633.125497
C7,Old,4,b,A2,YB,1099,436,2-Aug-11,47.5,1772.054576
C7,Old,4,,A2,BE,1030,,2-Aug-11,10,78.539815
C7,Old,4,c,A3,BE,126,445,2-Aug-11,12.2,116.8986606
C7,Old,4,c,A3,BE,426,,2-Aug-11,19.1,286.5210991
C7,Old,4,c,A3,BE,427,,2-Aug-11,12.2,116.8986606
C7,Old,4,c,A3,BE,444,,2-Aug-11,18.3,263.0219865
C7,Old,4,c,A3,BE,819,448,2-Aug-11,15.3,183.8538529
C7,Old,4,c,A3,BE,950,446,2-Aug-11,26,530.9291494
C7,Old,4,c,A3,SM,1095,447,2-Aug-11,48.1,1817.105014
C7,Old,4,,A3,BE,1096,,2-Aug-11,9.3,67.92908599
C7,Old,4,d,B1,SM,464,,2-Aug-11,17.5,240.5281834
C7,Old,4,d,B1,BE,465,,2-Aug-11,34.2,918.6330922
C7,Old,4,d,B1,BE,466,,2-Aug-11,20.6,333.2915589
C7,Old,4,d,B1,BE,467,,2-Aug-11,32.2,814.3322178
C7,Old,4,,B1,BE,1094,,2-Aug-11,10.6,88.24733613
